                  runtime  objective           gap  leaves  retic  inst_num
L150_R20_4       0.015600        1.0 -1.000000e+00     150     20         4
L150_R20_5       0.017301        0.0 -1.000000e+00     150     20         5
L150_R20_6       0.024068        0.0 -1.000000e+00     150     20         6
L150_R20_7       0.016210        0.0 -1.000000e+00     150     20         7
L150_R20_8       0.012310        0.0 -1.000000e+00     150     20         8
L150_R20_9       0.014074        1.0 -1.000000e+00     150     20         9
L150_R20_10      0.016177        1.0 -1.000000e+00     150     20        10
L150_R20_11      0.014978        0.0 -1.000000e+00     150     20        11
L150_R20_12      0.018809        0.0 -1.000000e+00     150     20        12
L150_R20_13      0.012389        0.0 -1.000000e+00     150     20        13
L150_R20_14      0.012945        1.0 -1.000000e+00     150     20        14
L150_R20_15      0.020020        0.0 -1.000000e+00     150     20        15
L150_R20_16      0.018813        0.0 -1.000000e+00     150     20        16
L150_R20_17      0.012697        0.0 -1.000000e+00     150     20        17
L150_R20_18      0.014254        0.0 -1.000000e+00     150     20        18
L150_R20_19      0.015925        0.0 -1.000000e+00     150     20        19
L150_R20_20      0.017941        0.0 -1.000000e+00     150     20        20
L150_R20_21      0.013901        0.0 -1.000000e+00     150     20        21
L150_R20_22      0.019807        0.0 -1.000000e+00     150     20        22
L150_R20_23      0.016327        0.0 -1.000000e+00     150     20        23
L150_R20_24      0.016979        0.0 -1.000000e+00     150     20        24
L150_R20_25      0.036730        0.0 -1.000000e+00     150     20        25
L150_R20_26      0.015331        0.0 -1.000000e+00     150     20        26
L150_R20_27      0.021974        0.0 -1.000000e+00     150     20        27
L150_R20_28      0.012412        0.0 -1.000000e+00     150     20        28
L150_R20_29      0.030155        0.0 -1.000000e+00     150     20        29
L150_R20_30      0.016564        0.0 -1.000000e+00     150     20        30
L150_R20_31      0.023051        0.0 -1.000000e+00     150     20        31
L150_R20_32      0.013041        0.0 -1.000000e+00     150     20        32
L150_R20_33      0.016658        0.0 -1.000000e+00     150     20        33
L150_R20_34      0.015812        0.0 -1.000000e+00     150     20        34
L150_R20_35      0.025694        0.0 -1.000000e+00     150     20        35
L150_R20_36      0.018604        0.0 -1.000000e+00     150     20        36
L150_R20_37      0.013797        0.0 -1.000000e+00     150     20        37
L150_R20_38      0.013825        0.0 -1.000000e+00     150     20        38
L150_R20_39      0.018554        0.0 -1.000000e+00     150     20        39
L150_R20_40      0.028433        0.0 -1.000000e+00     150     20        40
L150_R20_41      0.013398        0.0 -1.000000e+00     150     20        41
L150_R20_42      0.019391        1.0 -1.000000e+00     150     20        42
L150_R20_43      0.016984        0.0 -1.000000e+00     150     20        43
L150_R20_44      0.012751        0.0 -1.000000e+00     150     20        44
L150_R20_45      0.014133        0.0 -1.000000e+00     150     20        45
L150_R20_46      0.024944        0.0 -1.000000e+00     150     20        46
L150_R20_47      0.028570        0.0 -1.000000e+00     150     20        47
L150_R20_48      0.017958        0.0 -1.000000e+00     150     20        48
L150_R20_49      0.024570        0.0 -1.000000e+00     150     20        49
L150_R20_50      0.012238        0.0 -1.000000e+00     150     20        50
L150_R30_1       0.030238        0.0 -1.000000e+00     150     30         1
L150_R30_2       0.022756        0.0 -1.000000e+00     150     30         2
L150_R30_3       0.020268        0.0 -1.000000e+00     150     30         3
L150_R30_4       0.016019        0.0 -1.000000e+00     150     30         4
L150_R30_5       0.025212        1.0 -1.000000e+00     150     30         5
L150_R30_6       0.022063        1.0 -1.000000e+00     150     30         6
L150_R30_7       0.130754        0.0 -1.000000e+00     150     30         7
L150_R30_8       0.032027        1.0 -1.000000e+00     150     30         8
L150_R30_9       0.017431        0.0 -1.000000e+00     150     30         9
L150_R30_10      0.026628        0.0 -1.000000e+00     150     30        10
L150_R30_11      0.022419        1.0 -1.000000e+00     150     30        11
L150_R30_12      0.020038        0.0 -1.000000e+00     150     30        12
L150_R30_13      0.028224        0.0 -1.000000e+00     150     30        13
L150_R30_14      0.024008        1.0 -1.000000e+00     150     30        14
L150_R30_15      0.026850        0.0 -1.000000e+00     150     30        15
L150_R30_16      0.024569        0.0 -1.000000e+00     150     30        16
L150_R30_17      0.018123        0.0 -1.000000e+00     150     30        17
L150_R30_18      0.030137        0.0 -1.000000e+00     150     30        18
L150_R30_19      0.044329        0.0 -1.000000e+00     150     30        19
L150_R30_20      0.026431        0.0 -1.000000e+00     150     30        20
L150_R30_21      0.014862        0.0 -1.000000e+00     150     30        21
L150_R30_22      0.023298        1.0 -1.000000e+00     150     30        22
L150_R30_23      0.034754        2.0 -1.000000e+00     150     30        23
L150_R30_24      0.016696        1.0 -1.000000e+00     150     30        24
L150_R30_25      0.018652        0.0 -1.000000e+00     150     30        25
L150_R30_26      0.016306        0.0 -1.000000e+00     150     30        26
L150_R30_27      0.020202        0.0 -1.000000e+00     150     30        27
L150_R30_28      0.036924        0.0 -1.000000e+00     150     30        28
L150_R30_29      0.015967        1.0 -1.000000e+00     150     30        29
L150_R30_30      0.024511        0.0 -1.000000e+00     150     30        30
L150_R30_31      0.016639        0.0 -1.000000e+00     150     30        31
L150_R30_32      0.015073        0.0 -1.000000e+00     150     30        32
L150_R30_33      0.019822        1.0 -1.000000e+00     150     30        33
L150_R30_34      0.028081        0.0 -1.000000e+00     150     30        34
L150_R30_35      0.101277        0.0 -1.000000e+00     150     30        35
L150_R30_36      0.031611        0.0 -1.000000e+00     150     30        36
L150_R30_37      0.043482        1.0 -1.000000e+00     150     30        37
L150_R30_38      0.023859        0.0 -1.000000e+00     150     30        38
L150_R30_39      0.020309        0.0 -1.000000e+00     150     30        39
L150_R30_40      0.015697        0.0 -1.000000e+00     150     30        40
L150_R30_41      0.021390        0.0 -1.000000e+00     150     30        41
L150_R30_42      0.019946        0.0 -1.000000e+00     150     30        42
L150_R30_43      0.017060        1.0 -1.000000e+00     150     30        43
L150_R30_44      0.015624        0.0 -1.000000e+00     150     30        44
L150_R30_45      0.072916        2.0 -1.000000e+00     150     30        45
L150_R30_46      0.026034        0.0 -1.000000e+00     150     30        46
L150_R30_47      0.083403        0.0 -1.000000e+00     150     30        47
L150_R30_48      0.034552        0.0 -1.000000e+00     150     30        48
L150_R30_49      0.020486        0.0 -1.000000e+00     150     30        49
L150_R30_50      0.026515        1.0 -1.000000e+00     150     30        50
L150_R40_1       0.034986        1.0 -1.000000e+00     150     40         1
L150_R40_2       0.023123        0.0 -1.000000e+00     150     40         2
L150_R40_3       0.032722        1.0 -1.000000e+00     150     40         3
L150_R40_4       0.023988        1.0 -1.000000e+00     150     40         4
L150_R40_5       0.027588        0.0 -1.000000e+00     150     40         5
L150_R40_6       0.023837        1.0 -1.000000e+00     150     40         6
L150_R40_7       0.034591        1.0 -1.000000e+00     150     40         7
L150_R40_8       0.042696        1.0 -1.000000e+00     150     40         8
L150_R40_9       0.027413        1.0 -1.000000e+00     150     40         9
L150_R40_10      0.036046        0.0 -1.000000e+00     150     40        10
L150_R40_11      0.078700        0.0 -1.000000e+00     150     40        11
L150_R40_12      0.050461        2.0 -1.000000e+00     150     40        12
L150_R40_13      0.018442        1.0 -1.000000e+00     150     40        13
L150_R40_14      0.028583        2.0 -1.000000e+00     150     40        14
L150_R40_15      0.025932        1.0 -1.000000e+00     150     40        15
L150_R40_16      0.023292        0.0 -1.000000e+00     150     40        16
L150_R40_17      0.042232        1.0 -1.000000e+00     150     40        17
L150_R40_18      0.030781        0.0 -1.000000e+00     150     40        18
L150_R40_19      0.017802        2.0 -1.000000e+00     150     40        19
L150_R40_20      0.023511        1.0 -1.000000e+00     150     40        20
L150_R40_21      0.044910        1.0 -1.000000e+00     150     40        21
L150_R40_22      0.026282        0.0 -1.000000e+00     150     40        22
L150_R40_23      0.022360        1.0 -1.000000e+00     150     40        23
L150_R40_24      0.030767        1.0 -1.000000e+00     150     40        24
L150_R40_25      0.024581        1.0 -1.000000e+00     150     40        25
L150_R40_26      0.042234        1.0 -1.000000e+00     150     40        26
L150_R40_27      0.017940        1.0 -1.000000e+00     150     40        27
L150_R40_28      0.017884        0.0 -1.000000e+00     150     40        28
L150_R40_29      0.037437        0.0 -1.000000e+00     150     40        29
L150_R40_30      0.037985        0.0 -1.000000e+00     150     40        30
L150_R40_31      0.018580        0.0 -1.000000e+00     150     40        31
L150_R40_32      0.018403        1.0 -1.000000e+00     150     40        32
L150_R40_33      0.020312        0.0 -1.000000e+00     150     40        33
L150_R40_34      0.031527        1.0 -1.000000e+00     150     40        34
L150_R40_35      0.023547        0.0 -1.000000e+00     150     40        35
L150_R40_36      0.055665        0.0 -1.000000e+00     150     40        36
L150_R40_37      0.021360        0.0 -1.000000e+00     150     40        37
L150_R40_38      0.033701        1.0 -1.000000e+00     150     40        38
L150_R40_39      0.024171        0.0 -1.000000e+00     150     40        39
L150_R40_40      0.028523        0.0 -1.000000e+00     150     40        40
L150_R40_41      0.017472        0.0 -1.000000e+00     150     40        41
L150_R40_42      0.023372        0.0 -1.000000e+00     150     40        42
L150_R40_43      0.038894        2.0 -1.000000e+00     150     40        43
L150_R40_44      0.039970        0.0 -1.000000e+00     150     40        44
L150_R40_45      0.018433        0.0 -1.000000e+00     150     40        45
L150_R40_46      0.024519        1.0 -1.000000e+00     150     40        46
L150_R40_47      0.042288        2.0 -1.000000e+00     150     40        47
L150_R40_48      0.021912        1.0 -1.000000e+00     150     40        48
L150_R40_49      0.024679        1.0 -1.000000e+00     150     40        49
L150_R40_50      0.019881        0.0 -1.000000e+00     150     40        50
L150_R50_1       0.020425        2.0 -1.000000e+00     150     50         1
L150_R50_2       0.046024        0.0 -1.000000e+00     150     50         2
L150_R50_3       0.025647        0.0 -1.000000e+00     150     50         3
L150_R50_4       0.083016        2.0 -1.000000e+00     150     50         4
L150_R50_5       0.033338        0.0 -1.000000e+00     150     50         5
L150_R50_6       0.052606        1.0 -1.000000e+00     150     50         6
L150_R50_7       0.034944        0.0 -1.000000e+00     150     50         7
L150_R50_8       0.027434        2.0 -1.000000e+00     150     50         8
L150_R50_9       0.031344        0.0 -1.000000e+00     150     50         9
L150_R50_10      0.038645        1.0 -1.000000e+00     150     50        10
L150_R50_11      0.021467        1.0 -1.000000e+00     150     50        11
L150_R50_12      0.027261        0.0 -1.000000e+00     150     50        12
L150_R50_13      0.060643        2.0 -1.000000e+00     150     50        13
L150_R50_14      0.035928        2.0 -1.000000e+00     150     50        14
L150_R50_15      0.042927        0.0 -1.000000e+00     150     50        15
L150_R50_16      0.034409        0.0 -1.000000e+00     150     50        16
L150_R50_17      0.034238        2.0 -1.000000e+00     150     50        17
L150_R50_18      0.043909        2.0 -1.000000e+00     150     50        18
L150_R50_19      0.025322        1.0 -1.000000e+00     150     50        19
L150_R50_20      0.031048        1.0 -1.000000e+00     150     50        20
L150_R50_21      0.031316        3.0 -1.000000e+00     150     50        21
L150_R50_22      0.020745        1.0 -1.000000e+00     150     50        22
L150_R50_23      0.025407        1.0 -1.000000e+00     150     50        23
L150_R50_24      0.054046        2.0 -1.000000e+00     150     50        24
L150_R50_25      0.044667        1.0 -1.000000e+00     150     50        25
L150_R50_26      0.020249        0.0 -1.000000e+00     150     50        26
L150_R50_27      0.025659        0.0 -1.000000e+00     150     50        27
L150_R50_28      0.041164        1.0 -1.000000e+00     150     50        28
L150_R50_29      0.033988        3.0 -1.000000e+00     150     50        29
L150_R50_30      0.091454        1.0 -1.000000e+00     150     50        30
L150_R50_31      0.113053        2.0 -1.000000e+00     150     50        31
L150_R50_32      0.027435        2.0 -1.000000e+00     150     50        32
L150_R50_33      0.106291        2.0 -1.000000e+00     150     50        33
L150_R50_34      0.060295        1.0 -1.000000e+00     150     50        34
L150_R50_35      0.035632        3.0 -1.000000e+00     150     50        35
L150_R50_36      0.027343        1.0 -1.000000e+00     150     50        36
L150_R50_37      0.039634        0.0 -1.000000e+00     150     50        37
L150_R50_38     47.043944        1.0 -1.000000e+00     150     50        38
L150_R50_39      0.085311        1.0 -1.000000e+00     150     50        39
L150_R50_40      0.047793        0.0 -1.000000e+00     150     50        40
L150_R50_41      0.043190        0.0 -1.000000e+00     150     50        41
L150_R50_42      0.021341        2.0 -1.000000e+00     150     50        42
L150_R50_43      0.032849        0.0 -1.000000e+00     150     50        43
L150_R50_44      0.030844        2.0 -1.000000e+00     150     50        44
L150_R50_45      0.046071        1.0 -1.000000e+00     150     50        45
L150_R50_46      0.023137        0.0 -1.000000e+00     150     50        46
L150_R50_47      0.034027        3.0 -1.000000e+00     150     50        47
L150_R50_48      0.033690        3.0 -1.000000e+00     150     50        48
L150_R50_49      0.030519        1.0 -1.000000e+00     150     50        49
L150_R50_50      0.052348        1.0 -1.000000e+00     150     50        50
L150_R100_1      0.482397        7.0 -1.000000e+00     150    100         1
L150_R100_2      0.320278        4.0 -1.000000e+00     150    100         2
L150_R100_3      0.189143       10.0 -1.000000e+00     150    100         3
L150_R100_4      0.073938        5.0 -1.000000e+00     150    100         4
L150_R100_5      0.279120        4.0 -1.000000e+00     150    100         5
L150_R100_6     -1.000000       -1.0  2.210454e-01     150    100         6
L150_R100_7      0.044419        4.0 -1.000000e+00     150    100         7
L150_R100_8      0.305697        8.0 -1.000000e+00     150    100         8
L150_R100_9     -1.000000       -1.0  3.311116e-01     150    100         9
L150_R100_10     0.225804        3.0 -1.000000e+00     150    100        10
L150_R100_11     0.277663        4.0 -1.000000e+00     150    100        11
L150_R100_12     0.157418        4.0 -1.000000e+00     150    100        12
L150_R100_13     0.220341        8.0 -1.000000e+00     150    100        13
L150_R100_14     0.187291        5.0 -1.000000e+00     150    100        14
L150_R100_15     0.261870        5.0 -1.000000e+00     150    100        15
L150_R100_16     0.331317        8.0 -1.000000e+00     150    100        16
L150_R100_17     0.280700        5.0 -1.000000e+00     150    100        17
L150_R100_18     0.083250        9.0 -1.000000e+00     150    100        18
L150_R100_19    55.625815        9.0 -1.000000e+00     150    100        19
L150_R100_20     0.204192        5.0 -1.000000e+00     150    100        20
L150_R100_21    -1.000000       -1.0  7.447605e-01     150    100        21
L150_R100_22    55.575286        8.0 -1.000000e+00     150    100        22
L150_R100_23     0.112983        6.0 -1.000000e+00     150    100        23
L150_R100_24     0.101329        4.0 -1.000000e+00     150    100        24
L150_R100_25     0.248484        7.0 -1.000000e+00     150    100        25
L150_R100_26     0.071866        6.0 -1.000000e+00     150    100        26
L150_R100_27     0.067356        6.0 -1.000000e+00     150    100        27
L150_R100_28     0.064447        5.0 -1.000000e+00     150    100        28
L150_R100_29     0.262439        5.0 -1.000000e+00     150    100        29
L150_R100_30     0.087181        5.0 -1.000000e+00     150    100        30
L150_R100_31    -1.000000       -1.0  4.972542e-01     150    100        31
L150_R100_32    -1.000000       -1.0  3.985308e-01     150    100        32
L150_R100_33     0.139399        5.0 -1.000000e+00     150    100        33
L150_R100_34     0.106463        4.0 -1.000000e+00     150    100        34
L150_R100_35     0.094614        5.0 -1.000000e+00     150    100        35
L150_R100_36     0.111752        5.0 -1.000000e+00     150    100        36
L150_R100_37     0.132951        6.0 -1.000000e+00     150    100        37
L150_R100_38     0.063569        3.0 -1.000000e+00     150    100        38
L150_R100_39     0.161159        6.0 -1.000000e+00     150    100        39
L150_R100_40     0.071068        3.0 -1.000000e+00     150    100        40
L150_R100_41     0.489514        7.0 -1.000000e+00     150    100        41
L150_R100_42     0.159931        6.0 -1.000000e+00     150    100        42
L150_R100_43     0.349948        7.0 -1.000000e+00     150    100        43
L150_R100_44     0.154757        6.0 -1.000000e+00     150    100        44
L150_R100_45     0.175280        6.0 -1.000000e+00     150    100        45
L150_R100_46     0.060397        7.0 -1.000000e+00     150    100        46
L150_R100_47     0.556467        7.0 -1.000000e+00     150    100        47
L150_R100_48     0.082659        6.0 -1.000000e+00     150    100        48
L150_R100_49     0.293416        8.0 -1.000000e+00     150    100        49
L150_R100_50     0.206915        3.0 -1.000000e+00     150    100        50
L150_R200_1     99.130503       22.0 -1.000000e+00     150    200         1
L150_R200_2   3022.441900       24.0 -1.000000e+00     150    200         2
L150_R200_3     -1.000000       -1.0  8.760807e+00     150    200         3
L150_R200_4    128.970722       24.0 -1.000000e+00     150    200         4
L150_R200_5   3073.610126       17.0 -1.000000e+00     150    200         5
L150_R200_6     -1.000000       -1.0  5.516905e-01     150    200         6
L150_R200_7    108.411547       20.0 -1.000000e+00     150    200         7
L150_R200_8     97.498657       25.0 -1.000000e+00     150    200         8
L150_R200_9     -1.000000       -1.0  9.513553e-02     150    200         9
L150_R200_10  3062.142709       24.0 -1.000000e+00     150    200        10
L150_R200_11  3010.399473       23.0 -1.000000e+00     150    200        11
L150_R200_12   103.644687       25.0 -1.000000e+00     150    200        12
L150_R200_13  3108.771867       21.0 -1.000000e+00     150    200        13
L150_R200_14    -1.000000       -1.0  1.000000e+20     150    200        14
L150_R200_15  3092.533404       21.0 -1.000000e+00     150    200        15
L150_R200_16    87.703863       24.0 -1.000000e+00     150    200        16
L150_R200_17     0.719378       16.0 -1.000000e+00     150    200        17
L150_R200_18     0.267162       20.0 -1.000000e+00     150    200        18
L150_R200_19  3069.223320       19.0 -1.000000e+00     150    200        19
L150_R200_20     0.919918       18.0 -1.000000e+00     150    200        20
L150_R200_21    -1.000000       -1.0  2.084993e-01     150    200        21
L150_R200_22    89.957878       19.0 -1.000000e+00     150    200        22
L150_R200_23  3082.279854       24.0 -1.000000e+00     150    200        23
L150_R200_24    -1.000000       -1.0  1.575837e-01     150    200        24
L150_R200_25    -1.000000       -1.0  2.844762e-01     150    200        25
L150_R200_26    83.576524       17.0 -1.000000e+00     150    200        26
L150_R200_27  3068.824413       26.0 -1.000000e+00     150    200        27
L150_R200_28    -1.000000       -1.0  3.325930e-01     150    200        28
L150_R200_29     0.738366       25.0 -1.000000e+00     150    200        29
L150_R200_30    -1.000000       -1.0  1.655879e-01     150    200        30
L150_R200_31  3060.384529       23.0 -1.000000e+00     150    200        31
L150_R200_32     0.866047       22.0 -1.000000e+00     150    200        32
L150_R200_33   129.182465       22.0 -1.000000e+00     150    200        33
L150_R200_34  3103.059700       27.0 -1.000000e+00     150    200        34
L150_R200_35    -1.000000       -1.0  2.089292e-01     150    200        35
L150_R200_36     0.491535       13.0 -1.000000e+00     150    200        36
L150_R200_37  3107.667763       22.0 -1.000000e+00     150    200        37
L150_R200_38    25.782832       22.0 -1.000000e+00     150    200        38
L150_R200_39  3036.391793       23.0 -1.000000e+00     150    200        39
L150_R200_40    -1.000000       -1.0  3.806706e-01     150    200        40
L150_R200_41  3077.306210       19.0 -1.000000e+00     150    200        41
L150_R200_42     0.643981       20.0 -1.000000e+00     150    200        42
L150_R200_43    -1.000000       -1.0  1.047167e-01     150    200        43
L150_R200_44  3066.164754       21.0 -1.000000e+00     150    200        44
L150_R200_45  3143.690432       21.0 -1.000000e+00     150    200        45
L150_R200_46    -1.000000       -1.0  7.037273e+00     150    200        46
L150_R200_47     0.668730       16.0 -1.000000e+00     150    200        47
L150_R200_48  3081.092613       20.0 -1.000000e+00     150    200        48
L150_R200_49     0.774511       26.0 -1.000000e+00     150    200        49
L150_R200_50    -1.000000       -1.0  2.769159e-01     150    200        50
L200_R5_1        0.015129        0.0 -1.000000e+00     200      5         1
L200_R5_2        0.015473        0.0 -1.000000e+00     200      5         2
L200_R5_3        0.013305        0.0 -1.000000e+00     200      5         3
L200_R5_4        0.014653        0.0 -1.000000e+00     200      5         4
L200_R5_5        0.019574        0.0 -1.000000e+00     200      5         5
L200_R5_6        0.014004        0.0 -1.000000e+00     200      5         6
L200_R5_7        0.014105        0.0 -1.000000e+00     200      5         7
L200_R5_8        0.014917        0.0 -1.000000e+00     200      5         8
L200_R5_9        0.016554        0.0 -1.000000e+00     200      5         9
L200_R5_10       0.017140        0.0 -1.000000e+00     200      5        10
L200_R5_11       0.018996        0.0 -1.000000e+00     200      5        11
L200_R5_12       0.019099        0.0 -1.000000e+00     200      5        12
L200_R5_13       0.015092        0.0 -1.000000e+00     200      5        13
L200_R5_14       0.016857        0.0 -1.000000e+00     200      5        14
L200_R5_15       0.018797        0.0 -1.000000e+00     200      5        15
L200_R5_16       0.013378        0.0 -1.000000e+00     200      5        16
L200_R5_17       0.014223        0.0 -1.000000e+00     200      5        17
L200_R5_18       0.014988        0.0 -1.000000e+00     200      5        18
L200_R5_19       0.014451        0.0 -1.000000e+00     200      5        19
L200_R5_20       0.021991        0.0 -1.000000e+00     200      5        20
L200_R5_21       0.013747        0.0 -1.000000e+00     200      5        21
L200_R5_22       0.017893        0.0 -1.000000e+00     200      5        22
L200_R5_23       0.018575        0.0 -1.000000e+00     200      5        23
L200_R5_24       0.016256        0.0 -1.000000e+00     200      5        24
L200_R5_25       0.015841        0.0 -1.000000e+00     200      5        25
L200_R5_26       0.014187        0.0 -1.000000e+00     200      5        26
L200_R5_27       0.017234        0.0 -1.000000e+00     200      5        27
L200_R5_28       0.015520        0.0 -1.000000e+00     200      5        28
L200_R5_29       0.019015        0.0 -1.000000e+00     200      5        29
L200_R5_30       0.014067        0.0 -1.000000e+00     200      5        30
L200_R5_31       0.015601        0.0 -1.000000e+00     200      5        31
L200_R5_32       0.015119        0.0 -1.000000e+00     200      5        32
L200_R5_33       0.015401        0.0 -1.000000e+00     200      5        33
L200_R5_34       0.017498        0.0 -1.000000e+00     200      5        34
L200_R5_35       0.013752        0.0 -1.000000e+00     200      5        35
L200_R5_36       0.019515        0.0 -1.000000e+00     200      5        36
L200_R5_37       0.013680        0.0 -1.000000e+00     200      5        37
L200_R5_38       0.015348        0.0 -1.000000e+00     200      5        38
L200_R5_39       0.013487        0.0 -1.000000e+00     200      5        39
L200_R5_40       0.014973        0.0 -1.000000e+00     200      5        40
L200_R5_41       0.014473        0.0 -1.000000e+00     200      5        41
L200_R5_42       0.020957        0.0 -1.000000e+00     200      5        42
L200_R5_43       0.014711        0.0 -1.000000e+00     200      5        43
L200_R5_44       0.013159        0.0 -1.000000e+00     200      5        44
L200_R5_45       0.013619        0.0 -1.000000e+00     200      5        45
L200_R5_46       0.015852        0.0 -1.000000e+00     200      5        46
L200_R5_47       0.013383        0.0 -1.000000e+00     200      5        47
L200_R5_48       0.014776        0.0 -1.000000e+00     200      5        48
L200_R5_49       0.025729        0.0 -1.000000e+00     200      5        49
L200_R5_50       0.014627        0.0 -1.000000e+00     200      5        50
L200_R10_1       0.016860        0.0 -1.000000e+00     200     10         1
L200_R10_2       0.016883        0.0 -1.000000e+00     200     10         2
L200_R10_3       0.024410        0.0 -1.000000e+00     200     10         3
L200_R10_4       0.020167        0.0 -1.000000e+00     200     10         4
L200_R10_5       0.017032        0.0 -1.000000e+00     200     10         5
L200_R10_6       0.016271        0.0 -1.000000e+00     200     10         6
L200_R10_7       0.022276        0.0 -1.000000e+00     200     10         7
L200_R10_8       0.019170        0.0 -1.000000e+00     200     10         8
L200_R10_9       0.014058        0.0 -1.000000e+00     200     10         9
L200_R10_10      0.015259        0.0 -1.000000e+00     200     10        10
L200_R10_11      0.020534        0.0 -1.000000e+00     200     10        11
L200_R10_12      0.014226        0.0 -1.000000e+00     200     10        12
L200_R10_13      0.014259        0.0 -1.000000e+00     200     10        13
L200_R10_14      0.021305        0.0 -1.000000e+00     200     10        14
L200_R10_15      0.020992        0.0 -1.000000e+00     200     10        15
L200_R10_16      0.016167        0.0 -1.000000e+00     200     10        16
L200_R10_17      0.016762        0.0 -1.000000e+00     200     10        17
L200_R10_18      0.016593        0.0 -1.000000e+00     200     10        18
L200_R10_19      0.016399        0.0 -1.000000e+00     200     10        19
L200_R10_20      0.018609        0.0 -1.000000e+00     200     10        20
L200_R10_21      0.014475        0.0 -1.000000e+00     200     10        21
L200_R10_22      0.018465        2.0 -1.000000e+00     200     10        22
L200_R10_23      0.015287        0.0 -1.000000e+00     200     10        23
L200_R10_24      0.014654        0.0 -1.000000e+00     200     10        24
L200_R10_25      0.013425        0.0 -1.000000e+00     200     10        25
L200_R10_26      0.019889        0.0 -1.000000e+00     200     10        26
L200_R10_27      0.016270        0.0 -1.000000e+00     200     10        27
L200_R10_28      0.014522        0.0 -1.000000e+00     200     10        28
L200_R10_29      0.014201        0.0 -1.000000e+00     200     10        29
L200_R10_30      0.015238        0.0 -1.000000e+00     200     10        30
L200_R10_31      0.016256        0.0 -1.000000e+00     200     10        31
L200_R10_32      0.015876        1.0 -1.000000e+00     200     10        32
L200_R10_33      0.014930        0.0 -1.000000e+00     200     10        33
L200_R10_34      0.022669        0.0 -1.000000e+00     200     10        34
L200_R10_35      0.016881        0.0 -1.000000e+00     200     10        35
L200_R10_36      0.015515        0.0 -1.000000e+00     200     10        36
L200_R10_37      0.015258        0.0 -1.000000e+00     200     10        37
L200_R10_38      0.025788        0.0 -1.000000e+00     200     10        38
L200_R10_39      0.015773        0.0 -1.000000e+00     200     10        39
L200_R10_40      0.023009        0.0 -1.000000e+00     200     10        40
L200_R10_41      0.016130        0.0 -1.000000e+00     200     10        41
L200_R10_42      0.016978        0.0 -1.000000e+00     200     10        42
L200_R10_43      0.014858        0.0 -1.000000e+00     200     10        43
L200_R10_44      0.020975        0.0 -1.000000e+00     200     10        44
L200_R10_45      0.017666        0.0 -1.000000e+00     200     10        45
L200_R10_46      0.014573        0.0 -1.000000e+00     200     10        46
L200_R10_47      0.025209        0.0 -1.000000e+00     200     10        47
L200_R10_48      0.022102        0.0 -1.000000e+00     200     10        48
L200_R10_49      0.020371        0.0 -1.000000e+00     200     10        49
L200_R10_50      0.015510        0.0 -1.000000e+00     200     10        50
L200_R20_1       0.022918        0.0 -1.000000e+00     200     20         1
L200_R20_2       0.016491        0.0 -1.000000e+00     200     20         2
L200_R20_3       0.021153        0.0 -1.000000e+00     200     20         3
L200_R20_4       0.019839        0.0 -1.000000e+00     200     20         4
L200_R20_5       0.029672        0.0 -1.000000e+00     200     20         5
L200_R20_6       0.023037        0.0 -1.000000e+00     200     20         6
L200_R20_7       0.024027        0.0 -1.000000e+00     200     20         7
L200_R20_8       0.023781        0.0 -1.000000e+00     200     20         8
L200_R20_9       0.017470        1.0 -1.000000e+00     200     20         9
L200_R20_10      0.018750        0.0 -1.000000e+00     200     20        10
L200_R20_11      0.016676        0.0 -1.000000e+00     200     20        11
L200_R20_12      0.019194        1.0 -1.000000e+00     200     20        12
L200_R20_13      0.021394        0.0 -1.000000e+00     200     20        13
L200_R20_14      0.021925        0.0 -1.000000e+00     200     20        14
L200_R20_15      0.022151        0.0 -1.000000e+00     200     20        15
L200_R20_16      0.023964        0.0 -1.000000e+00     200     20        16
L200_R20_17      0.019487        0.0 -1.000000e+00     200     20        17
L200_R20_18      0.022993        0.0 -1.000000e+00     200     20        18
L200_R20_19      0.018949        0.0 -1.000000e+00     200     20        19
L200_R20_20      0.017542        0.0 -1.000000e+00     200     20        20
L200_R20_21      0.016817        0.0 -1.000000e+00     200     20        21
L200_R20_22      0.027053        0.0 -1.000000e+00     200     20        22
L200_R20_23      0.018162        0.0 -1.000000e+00     200     20        23
L200_R20_24      0.018320        0.0 -1.000000e+00     200     20        24
L200_R20_25      0.018224        0.0 -1.000000e+00     200     20        25
L200_R20_26      0.025677        0.0 -1.000000e+00     200     20        26
L200_R20_27      0.016825        0.0 -1.000000e+00     200     20        27
L200_R20_28      0.015871        0.0 -1.000000e+00     200     20        28
L200_R20_29      0.017040        0.0 -1.000000e+00     200     20        29
L200_R20_30      0.020930        0.0 -1.000000e+00     200     20        30
L200_R20_31      0.019370        0.0 -1.000000e+00     200     20        31
L200_R20_32      0.030310        0.0 -1.000000e+00     200     20        32
L200_R20_33      0.019421        0.0 -1.000000e+00     200     20        33
L200_R20_34      0.015671        0.0 -1.000000e+00     200     20        34
L200_R20_35      0.018888        0.0 -1.000000e+00     200     20        35
L200_R20_36      0.020968        0.0 -1.000000e+00     200     20        36
L200_R20_37      0.016817        1.0 -1.000000e+00     200     20        37
L200_R20_38      0.016705        1.0 -1.000000e+00     200     20        38
